web-scraper-order,web-scraper-start-url,pages,pages-href,reviews
"1690041506-1","https://www.booking.com/hotel/mx/platino-expo.html?aid=356980&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApSh76UGwAIB0gIkMWE1N2EzMzItNjUwOS00NTkzLWJiNmItZWQzZWJlMzhhNGMy2AIF4AIB&sid=a4685e865a0b2f48720e596f4054c1f4&dest_id=-1669612;dest_type=city;dist=0;group_adults=2;group_children=0;hapos=38;hpos=13;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;srepoch=1690040227;srpvid=52e26b4b224600a4;type=total;ucfs=1&#tab-reviews","29
Page 29","https://www.booking.com/reviewlist.html?aid=356980&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApSh76UGwAIB0gIkMWE1N2EzMzItNjUwOS00NTkzLWJiNmItZWQzZWJlMzhhNGMy2AIF4AIB&sid=a4685e865a0b2f48720e596f4054c1f4&srpvid=52e26b4b224600a4&cc1=mx&pagename=platino-expo&r_lang=&review_topic_category_id=&type=total&score=&sort=&time_of_year=&dist=1&rows=10&rurl=&text=&translate=&_=1690041479678&offset=280","There are no comments available for this review"
"1690041506-2","https://www.booking.com/hotel/mx/platino-expo.html?aid=356980&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApSh76UGwAIB0gIkMWE1N2EzMzItNjUwOS00NTkzLWJiNmItZWQzZWJlMzhhNGMy2AIF4AIB&sid=a4685e865a0b2f48720e596f4054c1f4&dest_id=-1669612;dest_type=city;dist=0;group_adults=2;group_children=0;hapos=38;hpos=13;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;srepoch=1690040227;srpvid=52e26b4b224600a4;type=total;ucfs=1&#tab-reviews","29
Page 29","https://www.booking.com/reviewlist.html?aid=356980&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApSh76UGwAIB0gIkMWE1N2EzMzItNjUwOS00NTkzLWJiNmItZWQzZWJlMzhhNGMy2AIF4AIB&sid=a4685e865a0b2f48720e596f4054c1f4&srpvid=52e26b4b224600a4&cc1=mx&pagename=platino-expo&r_lang=&review_topic_category_id=&type=total&score=&sort=&time_of_year=&dist=1&rows=10&rurl=&text=&translate=&_=1690041479678&offset=280","There are no comments available for this review"
"1690041506-3","https://www.booking.com/hotel/mx/platino-expo.html?aid=356980&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApSh76UGwAIB0gIkMWE1N2EzMzItNjUwOS00NTkzLWJiNmItZWQzZWJlMzhhNGMy2AIF4AIB&sid=a4685e865a0b2f48720e596f4054c1f4&dest_id=-1669612;dest_type=city;dist=0;group_adults=2;group_children=0;hapos=38;hpos=13;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;srepoch=1690040227;srpvid=52e26b4b224600a4;type=total;ucfs=1&#tab-reviews","29
Page 29","https://www.booking.com/reviewlist.html?aid=356980&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApSh76UGwAIB0gIkMWE1N2EzMzItNjUwOS00NTkzLWJiNmItZWQzZWJlMzhhNGMy2AIF4AIB&sid=a4685e865a0b2f48720e596f4054c1f4&srpvid=52e26b4b224600a4&cc1=mx&pagename=platino-expo&r_lang=&review_topic_category_id=&type=total&score=&sort=&time_of_year=&dist=1&rows=10&rurl=&text=&translate=&_=1690041479678&offset=280","There are no comments available for this review"
"1690041511-4","https://www.booking.com/hotel/mx/platino-expo.html?aid=356980&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApSh76UGwAIB0gIkMWE1N2EzMzItNjUwOS00NTkzLWJiNmItZWQzZWJlMzhhNGMy2AIF4AIB&sid=a4685e865a0b2f48720e596f4054c1f4&dest_id=-1669612;dest_type=city;dist=0;group_adults=2;group_children=0;hapos=38;hpos=13;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;srepoch=1690040227;srpvid=52e26b4b224600a4;type=total;ucfs=1&#tab-reviews","5
Page 5","https://www.booking.com/reviewlist.html?aid=356980&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApSh76UGwAIB0gIkMWE1N2EzMzItNjUwOS00NTkzLWJiNmItZWQzZWJlMzhhNGMy2AIF4AIB&sid=a4685e865a0b2f48720e596f4054c1f4&cc1=mx;dist=1;pagename=platino-expo;srpvid=52e26b4b224600a4;type=total&&offset=40;rows=10","la ubicación y habitacional muy cómoda"
"1690041511-5","https://www.booking.com/hotel/mx/platino-expo.html?aid=356980&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApSh76UGwAIB0gIkMWE1N2EzMzItNjUwOS00NTkzLWJiNmItZWQzZWJlMzhhNGMy2AIF4AIB&sid=a4685e865a0b2f48720e596f4054c1f4&dest_id=-1669612;dest_type=city;dist=0;group_adults=2;group_children=0;hapos=38;hpos=13;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;srepoch=1690040227;srpvid=52e26b4b224600a4;type=total;ucfs=1&#tab-reviews","5
Page 5","https://www.booking.com/reviewlist.html?aid=356980&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApSh76UGwAIB0gIkMWE1N2EzMzItNjUwOS00NTkzLWJiNmItZWQzZWJlMzhhNGMy2AIF4AIB&sid=a4685e865a0b2f48720e596f4054c1f4&cc1=mx;dist=1;pagename=platino-expo;srpvid=52e26b4b224600a4;type=total&&offset=40;rows=10",""
"1690041511-6","https://www.booking.com/hotel/mx/platino-expo.html?aid=356980&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApSh76UGwAIB0gIkMWE1N2EzMzItNjUwOS00NTkzLWJiNmItZWQzZWJlMzhhNGMy2AIF4AIB&sid=a4685e865a0b2f48720e596f4054c1f4&dest_id=-1669612;dest_type=city;dist=0;group_adults=2;group_children=0;hapos=38;hpos=13;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;srepoch=1690040227;srpvid=52e26b4b224600a4;type=total;ucfs=1&#tab-reviews","5
Page 5","https://www.booking.com/reviewlist.html?aid=356980&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApSh76UGwAIB0gIkMWE1N2EzMzItNjUwOS00NTkzLWJiNmItZWQzZWJlMzhhNGMy2AIF4AIB&sid=a4685e865a0b2f48720e596f4054c1f4&cc1=mx;dist=1;pagename=platino-expo;srpvid=52e26b4b224600a4;type=total&&offset=40;rows=10","la ubicación"
"1690041511-7","https://www.booking.com/hotel/mx/platino-expo.html?aid=356980&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApSh76UGwAIB0gIkMWE1N2EzMzItNjUwOS00NTkzLWJiNmItZWQzZWJlMzhhNGMy2AIF4AIB&sid=a4685e865a0b2f48720e596f4054c1f4&dest_id=-1669612;dest_type=city;dist=0;group_adults=2;group_children=0;hapos=38;hpos=13;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;srepoch=1690040227;srpvid=52e26b4b224600a4;type=total;ucfs=1&#tab-reviews","5
Page 5","https://www.booking.com/reviewlist.html?aid=356980&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApSh76UGwAIB0gIkMWE1N2EzMzItNjUwOS00NTkzLWJiNmItZWQzZWJlMzhhNGMy2AIF4AIB&sid=a4685e865a0b2f48720e596f4054c1f4&cc1=mx;dist=1;pagename=platino-expo;srpvid=52e26b4b224600a4;type=total&&offset=40;rows=10",""
"1690041511-8","https://www.booking.com/hotel/mx/platino-expo.html?aid=356980&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApSh76UGwAIB0gIkMWE1N2EzMzItNjUwOS00NTkzLWJiNmItZWQzZWJlMzhhNGMy2AIF4AIB&sid=a4685e865a0b2f48720e596f4054c1f4&dest_id=-1669612;dest_type=city;dist=0;group_adults=2;group_children=0;hapos=38;hpos=13;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;srepoch=1690040227;srpvid=52e26b4b224600a4;type=total;ucfs=1&#tab-reviews","5
Page 5","https://www.booking.com/reviewlist.html?aid=356980&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApSh76UGwAIB0gIkMWE1N2EzMzItNjUwOS00NTkzLWJiNmItZWQzZWJlMzhhNGMy2AIF4AIB&sid=a4685e865a0b2f48720e596f4054c1f4&cc1=mx;dist=1;pagename=platino-expo;srpvid=52e26b4b224600a4;type=total&&offset=40;rows=10","que dejaron las luces encendidas del pasillo toda la noche"
"1690041511-9","https://www.booking.com/hotel/mx/platino-expo.html?aid=356980&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApSh76UGwAIB0gIkMWE1N2EzMzItNjUwOS00NTkzLWJiNmItZWQzZWJlMzhhNGMy2AIF4AIB&sid=a4685e865a0b2f48720e596f4054c1f4&dest_id=-1669612;dest_type=city;dist=0;group_adults=2;group_children=0;hapos=38;hpos=13;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;srepoch=1690040227;srpvid=52e26b4b224600a4;type=total;ucfs=1&#tab-reviews","5
Page 5","https://www.booking.com/reviewlist.html?aid=356980&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApSh76UGwAIB0gIkMWE1N2EzMzItNjUwOS00NTkzLWJiNmItZWQzZWJlMzhhNGMy2AIF4AIB&sid=a4685e865a0b2f48720e596f4054c1f4&cc1=mx;dist=1;pagename=platino-expo;srpvid=52e26b4b224600a4;type=total&&offset=40;rows=10",""
"1690041511-10","https://www.booking.com/hotel/mx/platino-expo.html?aid=356980&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApSh76UGwAIB0gIkMWE1N2EzMzItNjUwOS00NTkzLWJiNmItZWQzZWJlMzhhNGMy2AIF4AIB&sid=a4685e865a0b2f48720e596f4054c1f4&dest_id=-1669612;dest_type=city;dist=0;group_adults=2;group_children=0;hapos=38;hpos=13;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;srepoch=1690040227;srpvid=52e26b4b224600a4;type=total;ucfs=1&#tab-reviews","5
Page 5","https://www.booking.com/reviewlist.html?aid=356980&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApSh76UGwAIB0gIkMWE1N2EzMzItNjUwOS00NTkzLWJiNmItZWQzZWJlMzhhNGMy2AIF4AIB&sid=a4685e865a0b2f48720e596f4054c1f4&cc1=mx;dist=1;pagename=platino-expo;srpvid=52e26b4b224600a4;type=total&&offset=40;rows=10","la tranquilidad, el hotel limpio, y la atención de sus recepcionistas"
"1690041511-11","https://www.booking.com/hotel/mx/platino-expo.html?aid=356980&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApSh76UGwAIB0gIkMWE1N2EzMzItNjUwOS00NTkzLWJiNmItZWQzZWJlMzhhNGMy2AIF4AIB&sid=a4685e865a0b2f48720e596f4054c1f4&dest_id=-1669612;dest_type=city;dist=0;group_adults=2;group_children=0;hapos=38;hpos=13;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;srepoch=1690040227;srpvid=52e26b4b224600a4;type=total;ucfs=1&#tab-reviews","5
Page 5","https://www.booking.com/reviewlist.html?aid=356980&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApSh76UGwAIB0gIkMWE1N2EzMzItNjUwOS00NTkzLWJiNmItZWQzZWJlMzhhNGMy2AIF4AIB&sid=a4685e865a0b2f48720e596f4054c1f4&cc1=mx;dist=1;pagename=platino-expo;srpvid=52e26b4b224600a4;type=total&&offset=40;rows=10",""
"1690041511-12","https://www.booking.com/hotel/mx/platino-expo.html?aid=356980&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApSh76UGwAIB0gIkMWE1N2EzMzItNjUwOS00NTkzLWJiNmItZWQzZWJlMzhhNGMy2AIF4AIB&sid=a4685e865a0b2f48720e596f4054c1f4&dest_id=-1669612;dest_type=city;dist=0;group_adults=2;group_children=0;hapos=38;hpos=13;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;srepoch=1690040227;srpvid=52e26b4b224600a4;type=total;ucfs=1&#tab-reviews","5
Page 5","https://www.booking.com/reviewlist.html?aid=356980&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApSh76UGwAIB0gIkMWE1N2EzMzItNjUwOS00NTkzLWJiNmItZWQzZWJlMzhhNGMy2AIF4AIB&sid=a4685e865a0b2f48720e596f4054c1f4&cc1=mx;dist=1;pagename=platino-expo;srpvid=52e26b4b224600a4;type=total&&offset=40;rows=10","La ubicación y la amabilidad del personal"
"1690041511-13","https://www.booking.com/hotel/mx/platino-expo.html?aid=356980&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApSh76UGwAIB0gIkMWE1N2EzMzItNjUwOS00NTkzLWJiNmItZWQzZWJlMzhhNGMy2AIF4AIB&sid=a4685e865a0b2f48720e596f4054c1f4&dest_id=-1669612;dest_type=city;dist=0;group_adults=2;group_children=0;hapos=38;hpos=13;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;srepoch=1690040227;srpvid=52e26b4b224600a4;type=total;ucfs=1&#tab-reviews","5
Page 5","https://www.booking.com/reviewlist.html?aid=356980&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApSh76UGwAIB0gIkMWE1N2EzMzItNjUwOS00NTkzLWJiNmItZWQzZWJlMzhhNGMy2AIF4AIB&sid=a4685e865a0b2f48720e596f4054c1f4&cc1=mx;dist=1;pagename=platino-expo;srpvid=52e26b4b224600a4;type=total&&offset=40;rows=10",""
"1690041511-14","https://www.booking.com/hotel/mx/platino-expo.html?aid=356980&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApSh76UGwAIB0gIkMWE1N2EzMzItNjUwOS00NTkzLWJiNmItZWQzZWJlMzhhNGMy2AIF4AIB&sid=a4685e865a0b2f48720e596f4054c1f4&dest_id=-1669612;dest_type=city;dist=0;group_adults=2;group_children=0;hapos=38;hpos=13;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;srepoch=1690040227;srpvid=52e26b4b224600a4;type=total;ucfs=1&#tab-reviews","5
Page 5","https://www.booking.com/reviewlist.html?aid=356980&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApSh76UGwAIB0gIkMWE1N2EzMzItNjUwOS00NTkzLWJiNmItZWQzZWJlMzhhNGMy2AIF4AIB&sid=a4685e865a0b2f48720e596f4054c1f4&cc1=mx;dist=1;pagename=platino-expo;srpvid=52e26b4b224600a4;type=total&&offset=40;rows=10","Había zancudos en la habitación pero lo solucionaron"
"1690041511-15","https://www.booking.com/hotel/mx/platino-expo.html?aid=356980&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApSh76UGwAIB0gIkMWE1N2EzMzItNjUwOS00NTkzLWJiNmItZWQzZWJlMzhhNGMy2AIF4AIB&sid=a4685e865a0b2f48720e596f4054c1f4&dest_id=-1669612;dest_type=city;dist=0;group_adults=2;group_children=0;hapos=38;hpos=13;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;srepoch=1690040227;srpvid=52e26b4b224600a4;type=total;ucfs=1&#tab-reviews","5
Page 5","https://www.booking.com/reviewlist.html?aid=356980&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApSh76UGwAIB0gIkMWE1N2EzMzItNjUwOS00NTkzLWJiNmItZWQzZWJlMzhhNGMy2AIF4AIB&sid=a4685e865a0b2f48720e596f4054c1f4&cc1=mx;dist=1;pagename=platino-expo;srpvid=52e26b4b224600a4;type=total&&offset=40;rows=10",""
"1690041511-16","https://www.booking.com/hotel/mx/platino-expo.html?aid=356980&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApSh76UGwAIB0gIkMWE1N2EzMzItNjUwOS00NTkzLWJiNmItZWQzZWJlMzhhNGMy2AIF4AIB&sid=a4685e865a0b2f48720e596f4054c1f4&dest_id=-1669612;dest_type=city;dist=0;group_adults=2;group_children=0;hapos=38;hpos=13;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;srepoch=1690040227;srpvid=52e26b4b224600a4;type=total;ucfs=1&#tab-reviews","5
Page 5","https://www.booking.com/reviewlist.html?aid=356980&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApSh76UGwAIB0gIkMWE1N2EzMzItNjUwOS00NTkzLWJiNmItZWQzZWJlMzhhNGMy2AIF4AIB&sid=a4685e865a0b2f48720e596f4054c1f4&cc1=mx;dist=1;pagename=platino-expo;srpvid=52e26b4b224600a4;type=total&&offset=40;rows=10","la ubicacion"
"1690041511-17","https://www.booking.com/hotel/mx/platino-expo.html?aid=356980&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApSh76UGwAIB0gIkMWE1N2EzMzItNjUwOS00NTkzLWJiNmItZWQzZWJlMzhhNGMy2AIF4AIB&sid=a4685e865a0b2f48720e596f4054c1f4&dest_id=-1669612;dest_type=city;dist=0;group_adults=2;group_children=0;hapos=38;hpos=13;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;srepoch=1690040227;srpvid=52e26b4b224600a4;type=total;ucfs=1&#tab-reviews","5
Page 5","https://www.booking.com/reviewlist.html?aid=356980&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApSh76UGwAIB0gIkMWE1N2EzMzItNjUwOS00NTkzLWJiNmItZWQzZWJlMzhhNGMy2AIF4AIB&sid=a4685e865a0b2f48720e596f4054c1f4&cc1=mx;dist=1;pagename=platino-expo;srpvid=52e26b4b224600a4;type=total&&offset=40;rows=10",""
"1690041511-18","https://www.booking.com/hotel/mx/platino-expo.html?aid=356980&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApSh76UGwAIB0gIkMWE1N2EzMzItNjUwOS00NTkzLWJiNmItZWQzZWJlMzhhNGMy2AIF4AIB&sid=a4685e865a0b2f48720e596f4054c1f4&dest_id=-1669612;dest_type=city;dist=0;group_adults=2;group_children=0;hapos=38;hpos=13;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;srepoch=1690040227;srpvid=52e26b4b224600a4;type=total;ucfs=1&#tab-reviews","5
Page 5","https://www.booking.com/reviewlist.html?aid=356980&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApSh76UGwAIB0gIkMWE1N2EzMzItNjUwOS00NTkzLWJiNmItZWQzZWJlMzhhNGMy2AIF4AIB&sid=a4685e865a0b2f48720e596f4054c1f4&cc1=mx;dist=1;pagename=platino-expo;srpvid=52e26b4b224600a4;type=total&&offset=40;rows=10","El hotel está en una zona muy tranquila, el precio es justo"
"1690041511-19","https://www.booking.com/hotel/mx/platino-expo.html?aid=356980&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApSh76UGwAIB0gIkMWE1N2EzMzItNjUwOS00NTkzLWJiNmItZWQzZWJlMzhhNGMy2AIF4AIB&sid=a4685e865a0b2f48720e596f4054c1f4&dest_id=-1669612;dest_type=city;dist=0;group_adults=2;group_children=0;hapos=38;hpos=13;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;srepoch=1690040227;srpvid=52e26b4b224600a4;type=total;ucfs=1&#tab-reviews","5
Page 5","https://www.booking.com/reviewlist.html?aid=356980&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApSh76UGwAIB0gIkMWE1N2EzMzItNjUwOS00NTkzLWJiNmItZWQzZWJlMzhhNGMy2AIF4AIB&sid=a4685e865a0b2f48720e596f4054c1f4&cc1=mx;dist=1;pagename=platino-expo;srpvid=52e26b4b224600a4;type=total&&offset=40;rows=10",""
"1690041511-20","https://www.booking.com/hotel/mx/platino-expo.html?aid=356980&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApSh76UGwAIB0gIkMWE1N2EzMzItNjUwOS00NTkzLWJiNmItZWQzZWJlMzhhNGMy2AIF4AIB&sid=a4685e865a0b2f48720e596f4054c1f4&dest_id=-1669612;dest_type=city;dist=0;group_adults=2;group_children=0;hapos=38;hpos=13;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;srepoch=1690040227;srpvid=52e26b4b224600a4;type=total;ucfs=1&#tab-reviews","5
Page 5","https://www.booking.com/reviewlist.html?aid=356980&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApSh76UGwAIB0gIkMWE1N2EzMzItNjUwOS00NTkzLWJiNmItZWQzZWJlMzhhNGMy2AIF4AIB&sid=a4685e865a0b2f48720e596f4054c1f4&cc1=mx;dist=1;pagename=platino-expo;srpvid=52e26b4b224600a4;type=total&&offset=40;rows=10","Que tuve que llenar una solicitud a mano. Fue lo único"
"1690041511-21","https://www.booking.com/hotel/mx/platino-expo.html?aid=356980&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApSh76UGwAIB0gIkMWE1N2EzMzItNjUwOS00NTkzLWJiNmItZWQzZWJlMzhhNGMy2AIF4AIB&sid=a4685e865a0b2f48720e596f4054c1f4&dest_id=-1669612;dest_type=city;dist=0;group_adults=2;group_children=0;hapos=38;hpos=13;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;srepoch=1690040227;srpvid=52e26b4b224600a4;type=total;ucfs=1&#tab-reviews","5
Page 5","https://www.booking.com/reviewlist.html?aid=356980&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApSh76UGwAIB0gIkMWE1N2EzMzItNjUwOS00NTkzLWJiNmItZWQzZWJlMzhhNGMy2AIF4AIB&sid=a4685e865a0b2f48720e596f4054c1f4&cc1=mx;dist=1;pagename=platino-expo;srpvid=52e26b4b224600a4;type=total&&offset=40;rows=10",""
"1690041511-22","https://www.booking.com/hotel/mx/platino-expo.html?aid=356980&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApSh76UGwAIB0gIkMWE1N2EzMzItNjUwOS00NTkzLWJiNmItZWQzZWJlMzhhNGMy2AIF4AIB&sid=a4685e865a0b2f48720e596f4054c1f4&dest_id=-1669612;dest_type=city;dist=0;group_adults=2;group_children=0;hapos=38;hpos=13;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;srepoch=1690040227;srpvid=52e26b4b224600a4;type=total;ucfs=1&#tab-reviews","5
Page 5","https://www.booking.com/reviewlist.html?aid=356980&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApSh76UGwAIB0gIkMWE1N2EzMzItNjUwOS00NTkzLWJiNmItZWQzZWJlMzhhNGMy2AIF4AIB&sid=a4685e865a0b2f48720e596f4054c1f4&cc1=mx;dist=1;pagename=platino-expo;srpvid=52e26b4b224600a4;type=total&&offset=40;rows=10","el lugar esta bonito"
"1690041511-23","https://www.booking.com/hotel/mx/platino-expo.html?aid=356980&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApSh76UGwAIB0gIkMWE1N2EzMzItNjUwOS00NTkzLWJiNmItZWQzZWJlMzhhNGMy2AIF4AIB&sid=a4685e865a0b2f48720e596f4054c1f4&dest_id=-1669612;dest_type=city;dist=0;group_adults=2;group_children=0;hapos=38;hpos=13;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;srepoch=1690040227;srpvid=52e26b4b224600a4;type=total;ucfs=1&#tab-reviews","5
Page 5","https://www.booking.com/reviewlist.html?aid=356980&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApSh76UGwAIB0gIkMWE1N2EzMzItNjUwOS00NTkzLWJiNmItZWQzZWJlMzhhNGMy2AIF4AIB&sid=a4685e865a0b2f48720e596f4054c1f4&cc1=mx;dist=1;pagename=platino-expo;srpvid=52e26b4b224600a4;type=total&&offset=40;rows=10",""
